PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize
477,0,2,"Renouf, Mr. Peter Henry",male,0.5809029305311987,1,0,31027,-0.22559322262067316,S,2
478,0,3,"Braund, Mr. Lewis Richard",male,0.296609559607713,1,0,3460,-0.5065566745596926,S,2
479,0,3,"Karlsson, Mr. Nils August",male,-0.10140115968516693,0,0,350060,-0.4969926981460655,S,1
480,1,3,"Hirvonen, Miss. Hildur E",female,-1.2385746433791096,0,1,3101298,-0.4010166847337793,S,2
481,0,3,"Goodwin, Master. Harold Victor",male,-0.8405639240862296,5,2,CA 2144,0.2958951755118318,S,8
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,-1.3522919917485037,0,0,239854,-0.6484216535389205,S,1
483,0,3,"Rouse, Mr. Richard Henry",male,1.4906417174863527,0,0,A/5 3594,-0.4863374216869257,S,1
484,1,3,"Turkula, Mrs. (Hedwig)",female,2.2298044818874154,0,0,4134,-0.455380340137554,S,1
485,1,1,"Bishop, Mr. Dickinson H",male,0.06917486286892446,1,0,11967,1.1854295476653287,C,2
486,0,3,"Lefebre, Miss. Jeannie",female,-1.3522919917485037,3,1,4133,-0.13565761536436197,S,5
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,0.6377616047158957,1,0,19943,1.163700193253568,S,2
488,0,1,"Kent, Mr. Edward Austin",male,1.9455111109639296,0,0,11771,-0.05042144409739929,C,1
489,0,3,"Somerton, Mr. Francis William",male,0.3534682337924101,0,0,A.5. 18509,-0.4863374216869257,S,1
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,-0.8405639240862296,1,1,C.A. 37671,-0.32828012727224753,S,3
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,-1.3522919917485037,1,0,65304,-0.2463983948905696,S,2
492,0,3,"Windelov, Mr. Einar",male,-0.15825983386986406,0,0,SOTON/OQ 3101317,-0.5024451714361923,S,1
493,0,1,"Molson, Mr. Harry Markland",male,1.7749350884098383,0,0,113787,-0.034313694348132716,S,1
494,0,1,"Artagaveytia, Mr. Ramon",male,2.684673875364992,0,0,PC 17609,0.3483299278831318,C,1
495,0,3,"Stanley, Mr. Edward Roland",male,-0.15825983386986406,0,0,A/4 45380,-0.4863374216869257,S,1
496,0,3,"Yousseff, Mr. Gerious",male,-1.3522919917485037,0,0,2627,-0.3573083057891445,C,1
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,1.7180764142251412,1,0,36947,0.9274538680872313,C,2
498,0,3,"Shellard, Mr. Frederick William",male,-1.3522919917485037,0,0,C.A. 6212,-0.3443878770215141,S,1
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,0.06917486286892446,1,2,113781,2.4029901895877646,S,4
500,0,3,"Svensson, Mr. Olof",male,0.012316188684227338,0,0,350035,-0.49145565916975514,S,1
501,0,3,"Calic, Mr. Petar",male,-0.38569453060865255,0,0,315086,-0.47400492578514347,S,1
502,0,3,"Canavan, Miss. Mary",female,-0.15825983386986406,0,0,364846,-0.49237782784290063,Q,1
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,-1.3522919917485037,0,0,330909,-0.4948100980550399,Q,1
504,0,3,"Laitinen, Miss. Kristina Sofia",female,0.75147895308529,0,0,4135,-0.455380340137554,S,1
505,1,1,"Maioni, Miss. Roberta",female,-0.4425532047933497,0,0,110152,1.093228788100527,S,1
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,-0.32883585642395546,1,0,PC 17758,1.5442457810799908,C,2
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,0.5240442563465015,0,2,26360,-0.12491978668775715,S,3
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,-1.3522919917485037,0,0,111427,-0.11384570873513637,S,1
509,0,3,"Olsen, Mr. Henry Margido",male,0.23975088542301587,0,0,C 4001,-0.1948878246611338,S,1
510,1,3,"Lang, Mr. Fang",male,0.1260335370536216,0,0,1601,0.48910360681684706,S,1
511,1,3,"Daly, Mr. Eugene Patrick",male,0.296609559607713,0,0,382651,-0.49237782784290063,Q,1
512,0,3,"Webber, Mr. James",male,-1.3522919917485037,0,0,SOTON/OQ 3101316,-0.4863374216869257,S,1
513,1,1,"McGough, Mr. James Robert",male,0.6946202789005929,0,0,PC 17473,-0.11913106412161445,S,1
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,1.7180764142251412,1,0,PC 17603,0.5475787653441219,C,2
515,0,3,"Coleff, Mr. Satio",male,0.012316188684227338,0,0,349209,-0.4974960653257301,S,1
516,0,1,"Walker, Mr. William Anderson",male,1.3200656949322613,0,0,36967,0.036576512298389464,S,1
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,0.5809029305311987,0,0,C.A. 34260,-0.43700743807979686,S,1
518,0,3,"Ryan, Mr. Patrick",male,-1.3522919917485037,0,0,371110,-0.1621689579829361,Q,1
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,0.6946202789005929,1,0,226875,-0.12491978668775715,S,2
520,0,3,"Pavlovic, Mr. Stefo",male,0.4671855821618044,0,0,349242,-0.4894421904510968,S,1
521,1,1,"Perreault, Miss. Anne",female,0.3534682337924101,0,0,12749,1.2341715984066093,S,1
522,0,3,"Vovk, Mr. Janko",male,-0.10140115968516693,0,0,349252,-0.4894421904510968,S,1
523,0,3,"Lahoud, Mr. Sarkis",male,-1.3522919917485037,0,0,2624,-0.5029485386158568,C,1
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,1.14948967237817,0,1,111361,0.5189714017894245,C,2
525,0,3,"Kassem, Mr. Fared",male,-1.3522919917485037,0,0,2700,-0.5028639729296732,C,1
526,0,3,"Farrell, Mr. James",male,0.9220549756393814,0,0,367232,-0.49237782784290063,Q,1
527,1,2,"Ridsdale, Miss. Lucy",female,1.4906417174863527,0,0,W./C. 14258,-0.43700743807979686,S,1
528,0,1,"Farthing, Mr. John",male,-1.3522919917485037,0,0,PC 17483,3.817033162951754,S,1
529,0,3,"Salonen, Mr. Johan Werner",male,0.8651963014546843,0,0,3101296,-0.4888542575852486,S,1
530,0,2,"Hocking, Mr. Richard George",male,-0.04454248550046979,2,1,29104,-0.41687275089321363,S,4
531,1,2,"Quick, Miss. Phyllis May",female,-1.2385746433791096,1,1,26360,-0.12491978668775715,S,3
532,0,3,"Toufik, Mr. Nakli",male,-1.3522919917485037,0,0,2641,-0.5028639729296732,C,1
533,0,3,"Elias, Mr. Joseph Jr",male,-0.38569453060865255,1,1,2690,-0.5028639729296732,C,3
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,-1.3522919917485037,0,2,2668,-0.19824427701513722,C,3
535,0,3,"Cacic, Miss. Marija",female,0.3534682337924101,0,0,315084,-0.47400492578514347,S,1
536,1,2,"Hart, Miss. Eva Miriam",female,-0.9542812724556239,0,2,F.C.C. 13529,-0.11988611489111134,S,3
537,0,1,"Butt, Major. Archibald Willingham",male,1.206348346562867,0,0,113050,-0.11384570873513637,S,1
538,1,1,"LeRoy, Miss. Bertha",female,0.3534682337924101,0,0,PC 17761,1.4944124302931971,C,1
539,0,3,"Risien, Mr. Samuel Beard",male,-1.3522919917485037,0,0,364498,-0.35646868933346404,S,1
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,-0.10140115968516693,0,2,13568,0.3482453621969482,C,3
541,1,1,"Crosby, Miss. Harriet R",female,0.6946202789005929,0,2,WE/P 5735,0.7811411367084872,S,3
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,-0.8405639240862296,4,2,347082,-0.01870931177853076,S,7
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,-0.7268465757168353,4,2,347082,-0.01870931177853076,S,7
544,1,2,"Beane, Mr. Edward",male,0.4671855821618044,1,0,2908,-0.12491978668775715,S,2
545,0,1,"Douglas, Mr. Walter Donald",male,1.4906417174863527,1,0,PC 17761,1.4944124302931971,C,2
546,0,1,"Nicholson, Mr. Arthur Ernest",male,2.2866631560721125,0,0,693,-0.12491978668775715,S,1
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,-0.2719771822392583,1,0,2908,-0.12491978668775715,S,2
548,1,2,"Padro y Manent, Mr. Julian",male,-1.3522919917485037,0,0,SC/PARIS 2146,-0.3693045524149108,C,1
549,0,3,"Goldsmith, Mr. Frank John",male,0.5240442563465015,1,1,363291,-0.2351571990343002,S,3
550,1,2,"Davies, Master. John Morgan Jr",male,-0.8974225982709267,1,1,C.A. 33112,0.09152810056801232,S,3
551,1,1,"Thayer, Mr. John Borland Jr",male,-0.38569453060865255,0,2,17421,1.5841789061771412,C,3
552,0,2,"Sharp, Mr. Percival James R",male,0.18289221123831872,0,0,244358,-0.12491978668775715,S,1
553,0,3,"O'Brien, Mr. Timothy",male,-1.3522919917485037,0,0,330979,-0.49078316061772326,Q,1
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,-0.10140115968516693,0,0,2620,-0.5029485386158568,C,1
555,1,3,"Ohman, Miss. Velin",female,-0.10140115968516693,0,0,347085,-0.4918744606632361,S,1
556,0,1,"Wright, Mr. George",male,2.172945807702718,0,0,113807,-0.11384570873513637,S,1
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,1.3769243691169584,1,0,11755,0.1489119590497745,C,2
558,0,1,"Robbins, Mr. Victor",male,-1.3522919917485037,0,0,PC 17757,3.9327230485884233,C,1
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,0.8651963014546843,1,1,110413,0.955306180872432,S,3
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,0.6946202789005929,1,0,345572,-0.29807809649237277,S,2
561,0,3,"Morrow, Mr. Thomas Rowan",male,-1.3522919917485037,0,0,372622,-0.49237782784290063,Q,1
562,0,3,"Sivic, Mr. Husein",male,0.9220549756393814,0,0,349251,-0.4894421904510968,S,1
563,0,2,"Norman, Mr. Robert Douglas",male,0.23975088542301587,0,0,218629,-0.3766033765200472,S,1
564,0,3,"Simmons, Mr. John",male,-1.3522919917485037,0,0,SOTON/OQ 392082,-0.4863374216869257,S,1
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,-1.3522919917485037,0,0,SOTON/O.Q. 392087,-0.4863374216869257,S,1
566,0,3,"Davies, Mr. Alfred J",male,0.012316188684227338,2,0,A/4 48871,-0.1621689579829361,S,3
567,0,3,"Stoytcheff, Mr. Ilia",male,-0.2719771822392583,0,0,349205,-0.4894421904510968,S,1
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,0.296609559607713,0,4,349909,-0.22408312108167944,S,5
569,0,3,"Doharr, Mr. Tannous",male,-1.3522919917485037,0,0,2686,-0.5028639729296732,C,1
570,1,3,"Jonsson, Mr. Carl",male,0.4671855821618044,0,0,350417,-0.4902797934380587,S,1
571,1,2,"Harris, Mr. George",male,2.172945807702718,0,0,S.W./PP 752,-0.43700743807979686,S,1
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,1.6612177400404442,2,0,11769,0.38809593507663365,S,3
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,0.6946202789005929,0,0,PC 17474,-0.11711759540295616,S,1
574,1,3,"Kelly, Miss. Mary",female,-1.3522919917485037,0,0,14312,-0.49237782784290063,Q,1
575,0,3,"Rush, Mr. Alfred George John",male,-0.4425532047933497,0,0,A/4. 20589,-0.4863374216869257,S,1
576,0,3,"Patchett, Mr. George",male,-0.2719771822392583,0,0,358585,-0.35646868933346404,S,1
577,1,2,"Garside, Miss. Ethel",female,0.5809029305311987,0,0,243880,-0.3866707201133388,S,1
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,0.8651963014546843,1,0,13507,0.4771073601910807,S,2
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,-1.3522919917485037,1,0,2689,-0.3573083057891445,C,2
580,1,3,"Jussila, Mr. Eiriik",male,0.4671855821618044,0,0,STON/O 2. 3101286,-0.4888542575852486,S,1
581,1,2,"Christy, Miss. Julie Rachel",female,0.06917486286892446,1,1,237789,-0.04438103794142432,S,3
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,0.8651963014546843,1,1,17421,1.5841789061771412,C,3
583,0,2,"Downton, Mr. William James",male,1.7180764142251412,0,0,28403,-0.12491978668775715,S,1
584,0,1,"Ross, Mr. John Hugo",male,0.6946202789005929,0,0,13049,0.15948266982273065,C,1
585,0,3,"Paulner, Mr. Uscher",male,-1.3522919917485037,0,0,3411,-0.47299819142581434,C,1
586,1,1,"Taussig, Miss. Ruth",female,-0.32883585642395546,0,2,110413,0.955306180872432,S,3
587,0,2,"Jarvis, Mr. John Denzil",male,1.3200656949322613,0,0,237565,-0.3464013457401724,S,1
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,2.059228459333324,1,1,13567,0.9462455716384695,C,3
589,0,3,"Gilinski, Mr. Eliezer",male,-0.10140115968516693,0,0,14973,-0.4863374216869257,S,1
590,0,3,"Murdlin, Mr. Joseph",male,-1.3522919917485037,0,0,A./5. 3235,-0.4863374216869257,S,1
591,0,3,"Rintamaki, Mr. Matti",male,0.6377616047158957,0,0,STON/O 2. 3101273,-0.5049620073345151,S,1
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,1.604359065855747,1,0,36947,0.9274538680872313,C,2
593,0,3,"Elsbury, Mr. William James",male,1.3200656949322613,0,0,A/5 3902,-0.5024451714361923,S,1
594,0,3,"Bourke, Miss. Mary",female,-1.3522919917485037,0,2,364848,-0.49237782784290063,Q,3
595,0,2,"Chapman, Mr. John Henry",male,0.75147895308529,1,0,SC/AH 29037,-0.12491978668775715,S,2
596,0,3,"Van Impe, Mr. Jean Baptiste",male,0.6946202789005929,1,1,345773,-0.1621689579829361,S,3
597,1,2,"Leitch, Miss. Jessie Wills",female,-1.3522919917485037,0,0,248727,0.016023023618325298,S,1
598,0,3,"Johnson, Mr. Alfred",male,1.4337830433016556,0,0,LINE,-0.6484216535389205,S,1
599,0,3,"Boulos, Mr. Hanna",male,-1.3522919917485037,0,0,2664,-0.5029485386158568,C,1
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,1.4337830433016556,1,0,PC 17485,0.49782998024351216,C,2
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,0.012316188684227338,2,1,243847,-0.10478509950117394,S,4
602,0,3,"Slabenoff, Mr. Petco",male,-1.3522919917485037,0,0,349214,-0.4894421904510968,S,1
603,0,1,"Harrington, Mr. Charles H",male,-1.3522919917485037,0,0,113796,0.2052890831722074,S,1
604,0,3,"Torber, Mr. Ernst William",male,1.14948967237817,0,0,364511,-0.4863374216869257,S,1
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,0.6377616047158957,0,0,111426,-0.11384570873513637,C,1
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,0.6946202789005929,1,0,349910,-0.3353272677875516,S,2
607,0,3,"Karaic, Mr. Milan",male,0.3534682337924101,0,0,349246,-0.4894421904510968,S,1
608,1,1,"Daniel, Mr. Robert Williams",male,0.18289221123831872,0,0,113804,-0.034313694348132716,S,1
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,-0.10140115968516693,1,2,SC/Paris 2123,0.18876253192945994,C,4
610,1,1,"Shutes, Miss. Elizabeth W",female,0.9220549756393814,0,0,PC 17582,2.441497778832105,S,1
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,0.8651963014546843,1,5,347082,-0.01870931177853076,S,7
612,0,3,"Jardin, Mr. Jose Neto",male,-1.3522919917485037,0,0,SOTON/O.Q. 3101305,-0.5064721088735089,S,1
613,1,3,"Murphy, Miss. Margaret Jane",female,-1.3522919917485037,1,0,367230,-0.3363340021468808,Q,2
614,0,3,"Horgan, Mr. John",male,-1.3522919917485037,0,0,370377,-0.49237782784290063,Q,1
615,0,3,"Brocklebank, Mr. William Alfred",male,0.6377616047158957,0,0,364512,-0.4863374216869257,S,1
616,1,2,"Herman, Miss. Alice",female,0.012316188684227338,1,2,220845,0.6603330135889879,S,4
617,0,3,"Danbom, Mr. Ernst Gilbert",male,0.5809029305311987,1,1,347080,-0.35848215805212236,S,3
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,0.1260335370536216,1,0,A/5. 3336,-0.32425318983493084,S,2
619,1,2,"Becker, Miss. Marion Louise",female,-1.1248572950097153,2,1,230136,0.13683114673782454,S,4
620,0,2,"Gavey, Mr. Lawrence",male,0.1260335370536216,0,0,31028,-0.43700743807979686,S,1
621,0,3,"Yasbeck, Mr. Antoni",male,0.18289221123831872,1,0,2659,-0.3573908580066095,C,2
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,1.0357723240087757,1,0,11753,0.40974072380221066,S,2
623,1,3,"Nakid, Mr. Sahid",male,-0.21511850805456117,1,1,2653,-0.33146744825388363,C,3
624,0,3,"Hansen, Mr. Henry Damsgaard",male,-0.15825983386986406,0,0,350029,-0.4902797934380587,S,1
625,0,3,"Bowen, Mr. David John ""Dai""",male,-0.15825983386986406,0,0,54636,-0.32425318983493084,S,1
626,0,1,"Sutton, Mr. Frederick",male,2.116087133518021,0,0,36963,0.002347544081197954,S,1
627,0,2,"Kirkland, Rev. Charles Leonard",male,1.8886524367792323,0,0,219533,-0.3997582667846179,Q,1
628,1,1,"Longley, Miss. Gretchen Fiske",female,-0.15825983386986406,0,0,13502,0.921244330558889,S,1
629,0,3,"Bostandyeff, Mr. Guentcho",male,0.1260335370536216,0,0,349224,-0.4894421904510968,S,1
630,0,3,"O'Connell, Mr. Patrick D",male,-1.3522919917485037,0,0,334912,-0.49271407711891657,Q,1
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,3.1964019430272663,0,0,27042,-0.04438103794142432,S,1
632,0,3,"Lundahl, Mr. Johan Svensson",male,1.54750039167105,0,0,347743,-0.5063875431873253,S,1
633,1,1,"Stahelin-Maeglin, Dr. Max",male,0.4671855821618044,0,0,13214,-0.034313694348132716,C,1
634,0,1,"Parr, Mr. William Henry Marsh",male,-1.3522919917485037,0,0,112052,-0.6484216535389205,S,1
635,0,3,"Skoog, Miss. Mabel",female,-0.8405639240862296,3,2,347088,-0.08666388103324908,S,6
636,1,2,"Davis, Miss. Mary",female,0.23975088542301587,0,0,237668,-0.3866707201133388,S,1
637,0,3,"Leinonen, Mr. Antti Gustaf",male,0.4671855821618044,0,0,STON/O 2. 3101292,-0.4888542575852486,S,1
638,0,2,"Collyer, Mr. Harvey",male,0.41032690797710725,1,1,C.A. 31921,-0.11988611489111134,S,3
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,0.9789136498240786,0,5,3101295,0.1506737441786005,S,6
640,0,3,"Thorneycroft, Mr. Percival",male,-1.3522919917485037,1,0,376564,-0.32425318983493084,S,2
641,0,3,"Jensen, Mr. Hans Peder",male,-0.21511850805456117,0,0,350050,-0.4902797934380587,S,1
642,1,1,"Sagesser, Mlle. Emma",female,0.012316188684227338,0,0,PC 17477,0.7469121684912956,C,1
643,0,3,"Skoog, Miss. Margit Elizabeth",female,-1.2385746433791096,3,2,347088,-0.08666388103324908,S,6
644,1,3,"Foo, Mr. Choong",male,-1.3522919917485037,0,0,1601,0.48910360681684706,S,1
645,1,3,"Baclini, Miss. Eugenie",female,-1.3522919917485037,2,1,2666,-0.26066180729354516,C,4
646,1,1,"Harper, Mr. Henry Sleeper",male,1.3769243691169584,1,0,PC 17572,0.8964967865378598,C,2
647,0,3,"Cor, Mr. Liudevit",male,-0.2719771822392583,0,0,349231,-0.4894421904510968,S,1
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,1.8317937625945353,0,0,13213,0.06635974158478332,C,1
649,0,3,"Willey, Mr. Edward",male,-1.3522919917485037,0,0,S.O./P.P. 751,-0.49640476528021726,S,1
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,-0.04454248550046979,0,0,CA. 2314,-0.49640476528021726,S,1
651,0,3,"Mitkoff, Mr. Mito",male,-1.3522919917485037,0,0,349221,-0.4894421904510968,S,1
652,1,2,"Doling, Miss. Elsie",female,-0.32883585642395546,0,1,231919,-0.18532384824750675,S,2
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,-0.15825983386986406,0,0,8475,-0.47861979608830835,S,1
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,-1.3522919917485037,0,0,330919,-0.49078316061772326,Q,1
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,-0.32883585642395546,0,0,365226,-0.5125125150294839,Q,1
656,0,2,"Hickman, Mr. Leonard Mark",male,0.012316188684227338,2,0,S.O.C. 14879,0.8314778546749452,S,3
657,0,3,"Radeff, Mr. Alexander",male,-1.3522919917485037,0,0,349223,-0.4894421904510968,S,1
658,0,3,"Bourke, Mrs. John (Catherine)",female,0.4671855821618044,1,1,364849,-0.3363340021468808,Q,3
659,0,2,"Eitemiller, Mr. George Floyd",male,-0.04454248550046979,0,0,29751,-0.3866707201133388,S,1
660,0,1,"Newell, Mr. Arthur Webster",male,1.9455111109639296,0,2,35273,1.6323350375212924,C,3
661,1,1,"Frauenthal, Dr. Henry William",male,1.4906417174863527,2,0,PC 17611,2.042579288947925,S,3
662,0,3,"Badt, Mr. Mohamed",male,0.9220549756393814,0,0,2623,-0.5029485386158568,C,1
663,0,1,"Colley, Mr. Edward Pomeroy",male,1.3200656949322613,0,0,5727,-0.13322534515222276,S,1
664,0,3,"Coleff, Mr. Peju",male,0.6946202789005929,0,0,349210,-0.4974960653257301,S,1
665,1,3,"Lindqvist, Mr. Eino William",male,-0.21511850805456117,1,0,STON/O 2. 3101285,-0.4888542575852486,S,2
666,0,2,"Hickman, Mr. Lewis",male,0.4671855821618044,2,0,S.O.C. 14879,0.8314778546749452,S,3
667,0,2,"Butler, Mr. Reginald Fenton",male,0.06917486286892446,0,0,234686,-0.3866707201133388,S,1
668,0,3,"Rommetvedt, Mr. Knud Paust",male,-1.3522919917485037,0,0,312993,-0.4918744606632361,S,1
669,0,3,"Cook, Mr. Jacob",male,1.0926309981934728,0,0,A/5 3536,-0.4863374216869257,S,1
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,-1.3522919917485037,1,0,19996,0.39858208016340624,S,2
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,0.9220549756393814,1,1,29750,0.13683114673782454,S,3
672,0,1,"Davidson, Mr. Thornton",male,0.41032690797710725,1,0,F.C. 12750,0.39858208016340624,S,2
673,0,2,"Mitchell, Mr. Henry Michael",male,2.627815201180295,0,0,C.A. 24580,-0.43700743807979686,S,1
674,1,2,"Wilhelms, Mr. Charles",male,0.41032690797710725,0,0,244270,-0.3866707201133388,S,1
675,0,2,"Watson, Mr. Ennis Hastings",male,-1.3522919917485037,0,0,239856,-0.6484216535389205,S,1
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,-0.32883585642395546,0,0,349912,-0.4918744606632361,S,1
677,0,3,"Sawyer, Mr. Frederick Charles",male,0.012316188684227338,0,0,342826,-0.4863374216869257,S,1
678,1,3,"Turja, Miss. Anna Sofia",female,-0.32883585642395546,0,0,4138,-0.45026210265472455,S,1
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,1.0926309981934728,1,6,CA 2144,0.2958951755118318,S,8
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,0.6946202789005929,0,1,PC 17755,9.667166525013505,C,2
681,0,3,"Peters, Miss. Katie",female,-1.3522919917485037,0,0,330935,-0.48457563655809965,Q,1
682,1,1,"Hassab, Mr. Hammad",male,0.18289221123831872,0,0,PC 17572,0.8964967865378598,C,1
683,0,3,"Olsvigen, Mr. Thor Anderson",male,-0.21511850805456117,0,0,6563,-0.4626791642426904,S,1
684,0,3,"Goodwin, Mr. Charles Edward",male,-0.556270553162744,5,2,CA 2144,0.2958951755118318,S,8
685,0,2,"Brown, Mr. Thomas William Solomon",male,2.059228459333324,1,1,29750,0.13683114673782454,S,3
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,0.06917486286892446,1,2,SC/Paris 2123,0.18876253192945994,C,4
687,0,3,"Panula, Mr. Jaako Arnold",male,-0.556270553162744,4,1,3101295,0.1506737441786005,S,6
688,0,3,"Dakic, Mr. Branko",male,-0.2719771822392583,0,0,349228,-0.44363577710162005,S,1
689,0,3,"Fischer, Mr. Eberhard Thelander",male,-0.32883585642395546,0,0,350036,-0.49145565916975514,S,1
690,1,1,"Madill, Miss. Georgette Alexandra",female,-0.49941187897804684,0,1,24160,3.6067927997556075,S,2
691,1,1,"Dick, Mr. Albert Adrian",male,0.41032690797710725,1,0,17474,0.49925551609632224,S,2
692,1,3,"Karun, Miss. Manca",female,-1.1248572950097153,0,1,349256,-0.37828059596268965,C,2
693,1,3,"Lam, Mr. Ali",male,-1.3522919917485037,0,0,1601,0.48910360681684706,S,1
694,0,3,"Saad, Mr. Khalil",male,0.06917486286892446,0,0,2672,-0.5029485386158568,C,1
695,0,1,"Weir, Col. John",male,2.059228459333324,0,0,113800,-0.11384570873513637,S,1
696,0,2,"Chapman, Mr. Charles Henry",male,1.604359065855747,0,0,248731,-0.3766033765200472,S,1
697,0,3,"Kelly, Mr. James",male,1.14948967237817,0,0,363592,-0.4863374216869257,S,1
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,-1.3522919917485037,0,0,35852,-0.49271407711891657,Q,1
699,0,1,"Thayer, Mr. John Borland",male,1.4337830433016556,1,1,17421,1.5841789061771412,C,3
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,1.0357723240087757,0,0,348121,-0.494391296561559,S,1
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,-0.32883585642395546,1,0,PC 17757,3.9327230485884233,C,2
702,1,1,"Silverthorne, Mr. Spencer Victor",male,0.6377616047158957,0,0,PC 17475,-0.11913106412161445,S,1
703,0,3,"Barbara, Miss. Saiide",female,-0.32883585642395546,0,1,2691,-0.3573908580066095,C,2
704,0,3,"Gallagher, Mr. Martin",male,0.06917486286892446,0,0,36864,-0.4925449457465493,Q,1
705,0,3,"Hansen, Mr. Henrik Juul",male,0.1260335370536216,1,0,350025,-0.4902797934380587,S,2
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,0.8651963014546843,0,0,250655,-0.12491978668775715,S,1
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,1.206348346562867,0,0,223596,-0.3766033765200472,S,1
708,1,1,"Calderhead, Mr. Edward Pennington",male,1.0357723240087757,0,0,PC 17476,-0.11913106412161445,S,1
709,1,1,"Cleaver, Miss. Alice",female,-0.10140115968516693,0,0,113781,2.4029901895877646,S,1
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,-1.3522919917485037,1,1,2661,-0.3414522396297103,C,3
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,0.012316188684227338,0,0,PC 17482,0.3483299278831318,C,1
712,0,1,"Klaber, Mr. Herman",male,-1.3522919917485037,0,0,113028,-0.11384570873513637,S,1
713,1,1,"Taylor, Mr. Elmer Zebley",male,1.3769243691169584,1,0,19996,0.39858208016340624,S,2
714,0,3,"Larsson, Mr. August Viktor",male,0.296609559607713,0,0,7545,-0.457478374542396,S,1
715,0,2,"Greenberg, Mr. Samuel",male,1.604359065855747,0,0,250647,-0.3866707201133388,S,1
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,-0.2719771822392583,0,0,348124,-0.494391296561559,S,1
